molecule_chembl_id,canonical_smiles,standard_value,standard_units,assay_description
CHEMBL1386365,Cc1nonc1NC(=O)CSc1nc2ccccc2[nH]1,2000000.0,nM,"Antibacterial activity against Acinetobacter baumannii ATCC 17978 after 24 to 48 hrs in presence of iron chelator 2,2'-dipyridyl by CLSI method"
CHEMBL4207199,Cc1nonc1NC(=O)CSc1nc2ccccc2s1,4000000.0,nM,"Antibacterial activity against Acinetobacter baumannii ATCC 17978 after 24 to 48 hrs in presence of iron chelator 2,2'-dipyridyl by CLSI method"
CHEMBL4218486,Cc1nonc1NC(=O)CSC1=NCCS1,2000000.0,nM,"Antibacterial activity against Acinetobacter baumannii ATCC 17978 after 24 to 48 hrs in presence of iron chelator 2,2'-dipyridyl by CLSI method"
CHEMBL4206742,Cc1ccnc(SCC(=O)Nc2nonc2C)n1,4000000.0,nM,"Antibacterial activity against Acinetobacter baumannii ATCC 17978 after 24 to 48 hrs in presence of iron chelator 2,2'-dipyridyl by CLSI method"
CHEMBL4204390,Cc1nonc1NC(=O)CSc1ncccn1,4000000.0,nM,"Antibacterial activity against Acinetobacter baumannii ATCC 17978 after 24 to 48 hrs in presence of iron chelator 2,2'-dipyridyl by CLSI method"
CHEMBL1507071,Cc1nonc1NC(=O)CSc1ccccn1,2000000.0,nM,"Antibacterial activity against Acinetobacter baumannii ATCC 17978 after 24 to 48 hrs in presence of iron chelator 2,2'-dipyridyl by CLSI method"
CHEMBL4213757,COc1ccccc1C1CCN(C(=O)/C=C/c2ccc(NC(C)=O)cc2)C1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4217928,CC(=O)Nc1ccc(/C=C/C(=O)N2CCC(c3ccccn3)C2)cn1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4208104,CC(=O)Nc1ccc(/C=C/C(=O)N2CCC(c3nccs3)C2)cn1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4204415,CC(=O)Nc1ccc(/C=C/C(=O)N2CCC(c3ccc4c(c3)OCO4)C2)cn1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4217852,COc1ccc(C2CCN(C(=O)/C=C/c3ccc(NC(C)=O)nc3)C2)cc1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4214096,COc1ccccc1C1CCN(C(=O)/C=C/c2ccc(NC(C)=O)nc2)C1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4209594,CC(=O)Nc1ccc(/C=C/C(=O)N2CCC(c3ccccc3)C2)cn1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4204726,CC(C)S(=O)(=O)c1ccc(CC(=O)N2CCC(c3ccc4c(c3)OCO4)C2)cc1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4206150,CC(=O)Nc1ccc(CC(=O)N2CCC(c3nccs3)C2)cc1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4217867,COc1ccc(C2CCN(C(=O)Cc3ccc(NC(C)=O)cc3)C2)cc1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4218400,CC(=O)Nc1ccc(CC(=O)N2CCC(c3ccc4c(c3)OCO4)C2)cc1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4213468,COc1ccccc1C1CCN(C(=O)Cc2ccc(NC(C)=O)cc2)C1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4214922,CC(=O)Nc1ccc(CC(=O)N2CCC(c3ccccc3)C2)cc1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4210008,O=C(Cc1c(F)cccc1Cl)N1CCC(c2ccc3c(c2)OCO3)C1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4218049,O=C(Cc1cccc(F)c1F)N1CCC(c2ccc3c(c2)OCO3)C1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4205638,O=C(Cc1c(F)cccc1F)N1CCC(c2ccc3c(c2)OCO3)C1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4216771,O=C(Cc1ccccc1F)N1CCC(c2ccc3c(c2)OCO3)C1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4211939,O=C(Cc1ccccc1Cl)N1CCC(c2ccc3c(c2)OCO3)C1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4205014,O=C(Cc1ccccc1Cl)N1CCC(c2nccs2)C1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4216697,O=C(Cc1ccccc1Cl)N1CCC(c2ccccn2)C1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4205565,O=C(Cc1ccccc1Cl)N1CCC(c2ccccc2)C1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4210639,O=C(Cc1ccccc1F)N1CCC(c2ccccc2)C1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4209685,COc1ccccc1C1CCN(C(=O)Cc2ccccc2F)C1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4217672,O=C(Cc1cccc(F)c1F)N1CCC(c2ccccc2)C1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4210599,COc1ccccc1C1CCN(C(=O)Cc2cccc(F)c2F)C1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4204858,O=C(Cc1c(F)cccc1F)N1CCC(c2ccccc2)C1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4213777,COc1ccccc1C1CCN(C(=O)Cc2c(F)cccc2F)C1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4204517,COc1ccccc1C1CCN(C(=O)Cc2ccccc2Cl)C1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4209393,COc1ccc(C2CCN(C(=O)Cc3ccccc3Cl)C2)cc1,200.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 by microbroth dilution method
CHEMBL4205565,O=C(Cc1ccccc1Cl)N1CCC(c2ccccc2)C1,0.39,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 assessed as colistin MIC by checkerboard method
CHEMBL4210639,O=C(Cc1ccccc1F)N1CCC(c2ccccc2)C1,0.19,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 assessed as colistin MIC by checkerboard method
CHEMBL4217672,O=C(Cc1cccc(F)c1F)N1CCC(c2ccccc2)C1,0.19,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 assessed as colistin MIC by checkerboard method
CHEMBL4204858,O=C(Cc1c(F)cccc1F)N1CCC(c2ccccc2)C1,0.19,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 assessed as colistin MIC by checkerboard method
CHEMBL4213777,COc1ccccc1C1CCN(C(=O)Cc2c(F)cccc2F)C1,0.19,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 assessed as colistin MIC by checkerboard method
CHEMBL4204517,COc1ccccc1C1CCN(C(=O)Cc2ccccc2Cl)C1,0.39,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 assessed as colistin MIC by checkerboard method
CHEMBL4216697,O=C(Cc1ccccc1Cl)N1CCC(c2ccccn2)C1,0.39,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 assessed as colistin MIC by checkerboard method
CHEMBL4205014,O=C(Cc1ccccc1Cl)N1CCC(c2nccs2)C1,0.39,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 assessed as colistin MIC by checkerboard method
CHEMBL4211939,O=C(Cc1ccccc1Cl)N1CCC(c2ccc3c(c2)OCO3)C1,0.78,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 assessed as colistin MIC by checkerboard method
CHEMBL4209594,CC(=O)Nc1ccc(/C=C/C(=O)N2CCC(c3ccccc3)C2)cn1,3.1,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 assessed as colistin MIC by checkerboard method
CHEMBL4214096,COc1ccccc1C1CCN(C(=O)/C=C/c2ccc(NC(C)=O)nc2)C1,0.39,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 assessed as colistin MIC by checkerboard method
CHEMBL4204415,CC(=O)Nc1ccc(/C=C/C(=O)N2CCC(c3ccc4c(c3)OCO4)C2)cn1,1.56,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 assessed as colistin MIC by checkerboard method
CHEMBL4208104,CC(=O)Nc1ccc(/C=C/C(=O)N2CCC(c3nccs3)C2)cn1,0.39,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 assessed as colistin MIC by checkerboard method
CHEMBL4217928,CC(=O)Nc1ccc(/C=C/C(=O)N2CCC(c3ccccn3)C2)cn1,0.39,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 assessed as colistin MIC by checkerboard method
CHEMBL4205565,O=C(Cc1ccccc1Cl)N1CCC(c2ccccc2)C1,12.5,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 in presence of colistin by checkerboard method
CHEMBL4210639,O=C(Cc1ccccc1F)N1CCC(c2ccccc2)C1,25.0,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 in presence of colistin by checkerboard method
CHEMBL4217672,O=C(Cc1cccc(F)c1F)N1CCC(c2ccccc2)C1,25.0,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 in presence of colistin by checkerboard method
CHEMBL4204858,O=C(Cc1c(F)cccc1F)N1CCC(c2ccccc2)C1,25.0,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 in presence of colistin by checkerboard method
CHEMBL4213777,COc1ccccc1C1CCN(C(=O)Cc2c(F)cccc2F)C1,50.0,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 in presence of colistin by checkerboard method
CHEMBL4204517,COc1ccccc1C1CCN(C(=O)Cc2ccccc2Cl)C1,12.5,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 in presence of colistin by checkerboard method
CHEMBL4216697,O=C(Cc1ccccc1Cl)N1CCC(c2ccccn2)C1,50.0,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 in presence of colistin by checkerboard method
CHEMBL4205014,O=C(Cc1ccccc1Cl)N1CCC(c2nccs2)C1,50.0,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 in presence of colistin by checkerboard method
CHEMBL4211939,O=C(Cc1ccccc1Cl)N1CCC(c2ccc3c(c2)OCO3)C1,6.25,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 in presence of colistin by checkerboard method
CHEMBL4214096,COc1ccccc1C1CCN(C(=O)/C=C/c2ccc(NC(C)=O)nc2)C1,25.0,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 in presence of colistin by checkerboard method
CHEMBL4208104,CC(=O)Nc1ccc(/C=C/C(=O)N2CCC(c3nccs3)C2)cn1,100.0,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 in presence of colistin by checkerboard method
CHEMBL4217928,CC(=O)Nc1ccc(/C=C/C(=O)N2CCC(c3ccccn3)C2)cn1,100.0,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 in presence of colistin by checkerboard method
CHEMBL4205565,O=C(Cc1ccccc1Cl)N1CCC(c2ccccc2)C1,3.75,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 assessed as polymixin B MIC by checkerboard method
CHEMBL4214096,COc1ccccc1C1CCN(C(=O)/C=C/c2ccc(NC(C)=O)nc2)C1,15.0,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 assessed as polymixin B MIC by checkerboard method
CHEMBL4205565,O=C(Cc1ccccc1Cl)N1CCC(c2ccccc2)C1,50.0,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 in presence of polymixin B by checkerboard method
CHEMBL4214096,COc1ccccc1C1CCN(C(=O)/C=C/c2ccc(NC(C)=O)nc2)C1,50.0,ug.mL-1,Synergistic antibacterial activity against Acinetobacter baumannii 2208 ATCC 19606 in presence of polymixin B by checkerboard method
CHEMBL4205565,O=C(Cc1ccccc1Cl)N1CCC(c2ccccc2)C1,0.78,ug.mL-1,Synergistic antibacterial activity against MDR Acinetobacter baumannii ATCC BAA-1605 assessed as colistin MIC by checkerboard method
CHEMBL4204517,COc1ccccc1C1CCN(C(=O)Cc2ccccc2Cl)C1,0.39,ug.mL-1,Synergistic antibacterial activity against MDR Acinetobacter baumannii ATCC BAA-1605 assessed as colistin MIC by checkerboard method
CHEMBL4211939,O=C(Cc1ccccc1Cl)N1CCC(c2ccc3c(c2)OCO3)C1,0.78,ug.mL-1,Synergistic antibacterial activity against MDR Acinetobacter baumannii ATCC BAA-1605 assessed as colistin MIC by checkerboard method
CHEMBL4214096,COc1ccccc1C1CCN(C(=O)/C=C/c2ccc(NC(C)=O)nc2)C1,0.78,ug.mL-1,Synergistic antibacterial activity against MDR Acinetobacter baumannii ATCC BAA-1605 assessed as colistin MIC by checkerboard method
CHEMBL4205565,O=C(Cc1ccccc1Cl)N1CCC(c2ccccc2)C1,25.0,ug.mL-1,Synergistic antibacterial activity against MDR Acinetobacter baumannii ATCC BAA-1605 in presence of colistin by checkerboard method
CHEMBL4204517,COc1ccccc1C1CCN(C(=O)Cc2ccccc2Cl)C1,25.0,ug.mL-1,Synergistic antibacterial activity against MDR Acinetobacter baumannii ATCC BAA-1605 in presence of colistin by checkerboard method
CHEMBL4211939,O=C(Cc1ccccc1Cl)N1CCC(c2ccc3c(c2)OCO3)C1,12.5,ug.mL-1,Synergistic antibacterial activity against MDR Acinetobacter baumannii ATCC BAA-1605 in presence of colistin by checkerboard method
CHEMBL4214096,COc1ccccc1C1CCN(C(=O)/C=C/c2ccc(NC(C)=O)nc2)C1,12.5,ug.mL-1,Synergistic antibacterial activity against MDR Acinetobacter baumannii ATCC BAA-1605 in presence of colistin by checkerboard method
CHEMBL4204508,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CNC(=O)CN(CCCCNC(=O)c4cccc(O)c4O)C(=O)c4cccc(O)c4O)CC3)c(F)c2)C(=O)O1,50000.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC BAA 1800 clinical isolate after 18 hrs by broth microdilution method
CHEMBL4204508,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CNC(=O)CN(CCCCNC(=O)c4cccc(O)c4O)C(=O)c4cccc(O)c4O)CC3)c(F)c2)C(=O)O1,50000.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC BAA 1797 clinical isolate after 18 hrs by broth microdilution method
CHEMBL4204508,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CNC(=O)CN(CCCCNC(=O)c4cccc(O)c4O)C(=O)c4cccc(O)c4O)CC3)c(F)c2)C(=O)O1,50000.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC BAA 1793 clinical isolate after 18 hrs by broth microdilution method
CHEMBL4204508,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CNC(=O)CN(CCCCNC(=O)c4cccc(O)c4O)C(=O)c4cccc(O)c4O)CC3)c(F)c2)C(=O)O1,50000.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC 17961 clinical isolate after 18 hrs by broth microdilution method
CHEMBL4204508,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CNC(=O)CN(CCCCNC(=O)c4cccc(O)c4O)C(=O)c4cccc(O)c4O)CC3)c(F)c2)C(=O)O1,50000.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC 17978 transfected with pNT255:ADC-1 after 18 hrs by broth microdilution method
CHEMBL4204508,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CNC(=O)CN(CCCCNC(=O)c4cccc(O)c4O)C(=O)c4cccc(O)c4O)CC3)c(F)c2)C(=O)O1,50000.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC 17978 transfected with pNT255 after 18 hrs by broth microdilution method
CHEMBL4204508,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CNC(=O)CN(CCCCNC(=O)c4cccc(O)c4O)C(=O)c4cccc(O)c4O)CC3)c(F)c2)C(=O)O1,50000.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC 17978 after 18 hrs by broth microdilution method
CHEMBL47955,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CO)CC3)c(F)c2)C(=O)O1,50000.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC 17978 transfected with pNT255:ADC-1 after 18 hrs by broth microdilution method
CHEMBL47955,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CO)CC3)c(F)c2)C(=O)O1,50000.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC 17978 transfected with pNT255 after 18 hrs by broth microdilution method
CHEMBL47955,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CO)CC3)c(F)c2)C(=O)O1,50000.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC 17978 after 18 hrs by broth microdilution method
CHEMBL4217640,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CN)CC3)c(F)c2)C(=O)O1,50000.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC BAA 1800 clinical isolate after 18 hrs by broth microdilution method
CHEMBL4217640,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CN)CC3)c(F)c2)C(=O)O1,50000.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC BAA 1797 clinical isolate after 18 hrs by broth microdilution method
CHEMBL4217640,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CN)CC3)c(F)c2)C(=O)O1,50000.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC BAA 1793 clinical isolate after 18 hrs by broth microdilution method
CHEMBL4217640,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CN)CC3)c(F)c2)C(=O)O1,50000.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC 17961 clinical isolate after 18 hrs by broth microdilution method
CHEMBL4217640,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CN)CC3)c(F)c2)C(=O)O1,500000.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC 17978 transfected with pNT255:ADC-1 after 18 hrs by broth microdilution method
CHEMBL4217640,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CN)CC3)c(F)c2)C(=O)O1,500000.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC 17978 transfected with pNT255 after 18 hrs by broth microdilution method
CHEMBL4217640,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CN)CC3)c(F)c2)C(=O)O1,500000.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC 17978 after 18 hrs by broth microdilution method
CHEMBL4210310,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CNC(=O)OCC4=C(C(=O)O)N5C(=O)[C@@H](NC(=O)C(NC(=O)CN(CCCCNC(=O)c6cccc(O)c6O)C(=O)c6cccc(O)c6O)c6ccccc6)[C@H]5SC4)CC3)c(F)c2)C(=O)O1,800.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC BAA 1800 clinical isolate after 18 hrs by broth microdilution method
CHEMBL4210310,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CNC(=O)OCC4=C(C(=O)O)N5C(=O)[C@@H](NC(=O)C(NC(=O)CN(CCCCNC(=O)c6cccc(O)c6O)C(=O)c6cccc(O)c6O)c6ccccc6)[C@H]5SC4)CC3)c(F)c2)C(=O)O1,6250.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC BAA 1797 clinical isolate after 18 hrs by broth microdilution method
CHEMBL4210310,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CNC(=O)OCC4=C(C(=O)O)N5C(=O)[C@@H](NC(=O)C(NC(=O)CN(CCCCNC(=O)c6cccc(O)c6O)C(=O)c6cccc(O)c6O)c6ccccc6)[C@H]5SC4)CC3)c(F)c2)C(=O)O1,800.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC BAA 1793 clinical isolate after 18 hrs by broth microdilution method
CHEMBL4210310,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CNC(=O)OCC4=C(C(=O)O)N5C(=O)[C@@H](NC(=O)C(NC(=O)CN(CCCCNC(=O)c6cccc(O)c6O)C(=O)c6cccc(O)c6O)c6ccccc6)[C@H]5SC4)CC3)c(F)c2)C(=O)O1,800.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC 17961 clinical isolate after 18 hrs by broth microdilution method
CHEMBL4210310,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CNC(=O)OCC4=C(C(=O)O)N5C(=O)[C@@H](NC(=O)C(NC(=O)CN(CCCCNC(=O)c6cccc(O)c6O)C(=O)c6cccc(O)c6O)c6ccccc6)[C@H]5SC4)CC3)c(F)c2)C(=O)O1,6000.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC 17978 transfected with pNT255:ADC-1 after 18 hrs by broth microdilution method
CHEMBL4210310,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CNC(=O)OCC4=C(C(=O)O)N5C(=O)[C@@H](NC(=O)C(NC(=O)CN(CCCCNC(=O)c6cccc(O)c6O)C(=O)c6cccc(O)c6O)c6ccccc6)[C@H]5SC4)CC3)c(F)c2)C(=O)O1,400.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC 17978 transfected with pNT255 after 18 hrs by broth microdilution method
CHEMBL4210310,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CNC(=O)OCC4=C(C(=O)O)N5C(=O)[C@@H](NC(=O)C(NC(=O)CN(CCCCNC(=O)c6cccc(O)c6O)C(=O)c6cccc(O)c6O)c6ccccc6)[C@H]5SC4)CC3)c(F)c2)C(=O)O1,400.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC 17978 after 18 hrs by broth microdilution method
CHEMBL4209796,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C(NC(=O)CN(CCCCNC(=O)c3cccc(O)c3O)C(=O)c3cccc(O)c3O)c3ccccc3)[C@H]2SC1,25000.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC BAA 1800 clinical isolate after 18 hrs by broth microdilution method
CHEMBL4209796,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C(NC(=O)CN(CCCCNC(=O)c3cccc(O)c3O)C(=O)c3cccc(O)c3O)c3ccccc3)[C@H]2SC1,50000.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC BAA 1797 clinical isolate after 18 hrs by broth microdilution method
CHEMBL4209796,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C(NC(=O)CN(CCCCNC(=O)c3cccc(O)c3O)C(=O)c3cccc(O)c3O)c3ccccc3)[C@H]2SC1,12500.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC BAA 1793 clinical isolate after 18 hrs by broth microdilution method
CHEMBL4209796,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C(NC(=O)CN(CCCCNC(=O)c3cccc(O)c3O)C(=O)c3cccc(O)c3O)c3ccccc3)[C@H]2SC1,800.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC 17961 clinical isolate after 18 hrs by broth microdilution method
CHEMBL4209796,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C(NC(=O)CN(CCCCNC(=O)c3cccc(O)c3O)C(=O)c3cccc(O)c3O)c3ccccc3)[C@H]2SC1,50000.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC 17978 transfected with pNT255:ADC-1 after 18 hrs by broth microdilution method
CHEMBL4209796,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C(NC(=O)CN(CCCCNC(=O)c3cccc(O)c3O)C(=O)c3cccc(O)c3O)c3ccccc3)[C@H]2SC1,400.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC 17978 transfected with pNT255 after 18 hrs by broth microdilution method
CHEMBL4209796,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C(NC(=O)CN(CCCCNC(=O)c3cccc(O)c3O)C(=O)c3cccc(O)c3O)c3ccccc3)[C@H]2SC1,400.0,nM,Antibacterial activity against Acinetobacter baumannii ATCC 17978 after 18 hrs by broth microdilution method
